genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [2], [2], [2], [], [0], [1]]",0.3258906985957746,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.11519777665318243)**0.8361623054362142)**0.9998241801299855),0.3440501359107897,{'errortest': 0.35993123619898787}
"[[0], [2], [3], [], [], [], [0], [1]]",0.3540136401036608,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.08828923279762346),0.38771579576283577,{'errortest': 0.42567388817395496}
"[[0], [1], [1, 2], [3, 3, 1], [1, 0, 1, 1, 0], [0, 0, 3, 1, 0], [1, 1, 0, 0, 1, 0], [0, 0, 0]]",0.3666240766540759,"[1, 1, 2, 3, 2, 5, 6, 3]",7,((Constant+Constant)+(((x[0]/x[0])-Constant+x[0])**Constant)),((0.5843032594002531+0.35876118805915924)+(((x[0]/x[0])-0.12693322787420214+x[0])**0.2340692046548375)),0.36211400160783475,{'errortest': 0.382227074139713}
"[[0], [0], [2, 3], [0], [2, 0], [2, 0, 0], [0, 1, 1, 1], [0]]",0.38443090514148526,"[1, 1, 2, 1, 2, 3, 4, 1]",7,(x[0]*Constant+Constant**Constant)+Constant,(x[0]*0.012593023289317995+0.9751092319512191**0.37265516113787434)+0.8304211031560825,0.4311736730687191,{'errortest': 0.49009531677777096}
"[[0], [0], [2, 3], [0], [2, 0], [2, 0, 0], [0, 1, 1, 1], [0]]",0.44889936436641975,"[1, 1, 2, 1, 2, 3, 4, 1]",7,(x[0]*Constant+Constant**Constant)+Constant,(x[0]*0.40628527182101126+0.9238253141555357**0.46793318785136795)+0.8080339326687707,0.4315417143029087,{'errortest': 0.4399129164024684}
"[[0], [1], [1, 2], [3, 3, 2], [2, 1], [0, 0, 0, 2], [1, 1, 0, 0, 1], [0]]",0.49783535121835515,"[1, 1, 2, 3, 1, 2, 3, 1]",7,((Constant+Constant)+((x[0]**Constant)**Constant)),((0.10357375358516552+0.5625664468744912)+((x[0]**0.015343911480749761)**0.9391036874373805)),0.5598904807735487,{'errortest': 0.6293983859103874}
"[[0], [2], [2], [0], [1, 0], [0, 0, 0], [0, 1, 1, 0], [0, 0]]",0.49884631091855075,"[1, 1, 1, 1, 2, 3, 4, 2]",7,(((x[0]+Constant)+Constant+x[0]**Constant)**Constant),(((x[0]+0.7446865098408996)+0.4853930055265999+x[0]**0.15152920551331006)**0.509298055207411),0.5534242851572083,{'errortest': 0.6241084239055256}
"[[0], [0], [1, 2], [3, 3, 3], [2, 1, 1, 2, 1, 1], [0, 0, 3, 1], [1, 1, 0, 0, 1], [0, 1]]",0.5139956051214486,"[1, 1, 2, 3, 0, 2, 3, 1]",6,(Constant+Constant)+(x[0]**Constant),(0.5218285998540859+0.24198203715523592)+(x[0]**0.24637244750926812),0.5735880380567546,{'errortest': 0.6471017395447578}
"[[0], [0], [1, 2], [3, 3, 0], [2, 1], [0, 0, 3, 1], [1, 1, 0, 0, 1], [0, 0]]",0.5200375680569201,"[1, 1, 2, 3, 2, 4, 5, 2]",7,(Constant+Constant)+(x[0]/(x[0]-Constant)**Constant),(0.14191503572410158+0.2616502894004131)+(x[0]/(x[0]-0.20647618776014687)**0.7335524880436952),0.589898699794386,{'errortest': 0.6633027830202398}
"[[0], [1], [1, 0], [0, 0, 1, 3], [0, 2, 2, 0, 2, 0], [3, 0, 2, 3, 0, 0, 1, 1, 1, 3], [1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0]]",0.5221049399531349,"[1, 1, 2, 4, 6, 9, 10, 5]",7,((Constant/Constant+Constant*x[0]/Constant+Constant)+(x[0]-x[0]-x[0])-x[0]),((0.7537762664464733/0.5744204009663897+0.7758799526238672*x[0]/0.3215170105493158+0.6393183864682125)+(x[0]-x[0]-x[0])-x[0]),0.4670905451120441,{'errortest': 0.4290995100075925}
