genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [3], [1, 2], [], [1, 0, 0], [0, 0, 0]]",6.840248858411388,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.3999224046400479**0.03573918194113368) * (x[1]**0.545158997915336) * (x[2]),7.187291439400273,{'errortest': 7.3102358455968295}
"[[0], [2], [0, 0], [2, 0, 2, 2], [3, 3], [0, 0, 1], [0, 0]]",7.982354633388341,"[1, 1, 1, 2, 2, 3, 2]",6,(x[0]/x[0]/Constant**Constant) * (x[1]**Constant) * (x[2]),(x[0]/x[0]/0.1418633810493014**0.4463153797374996) * (x[1]**0.4481650024696183) * (x[2]),7.835853341687256,{'errortest': 8.103941226163805}
"[[0], [2], [3], [], [], [1], []]",12.07299806212275,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.6925103960390633**0.9270384352862697) * (x[1]**0.5674867977195741) * (x[2]),12.242766210600433,{'errortest': 12.483504401640415}
"[[0], [2], [3], [], [3, 2, 0, 2], [1], []]",12.400395336980777,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.0775435000813639**0.856798352402362) * (x[1]**0.7889921895962138) * (x[2]),13.418942791226353,{'errortest': 12.99472819859314}
"[[0], [1], [3, 0], [2, 0], [2, 3, 2], [1, 0, 0, 1], [0, 0]]",12.558445325955578,"[1, 1, 2, 2, 3, 4, 2]",6,(Constant*x[0]/x[0]*Constant) * (x[1]**Constant) * (x[2]),(0.5333551669067997*x[0]/x[0]*0.1749179188590193) * (x[1]**0.8451237415857781) * (x[2]),10.977451721892859,{'errortest': 12.219165362336117}
"[[0], [1], [0, 0], [2, 0, 2, 2], [0, 0, 1, 0], [1, 1, 0, 0, 0], [0, 0, 0]]",12.966111082278113,"[1, 1, 2, 4, 4, 5, 3]",6,(Constant+Constant+x[0]-x[0]+x[0]) * (x[1]**Constant) * (x[2]),(0.8278870711286941+0.5030909191382705+x[0]-x[0]+x[0]) * (x[1]**0.44674467861908407) * (x[2]),12.300887074339853,{'errortest': 13.240234199992631}
"[[0], [2], [2], [2, 0], [3], [1, 0], [0, 0]]",13.655672041122333,"[1, 1, 1, 1, 0, 1, 0]",5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.2977329863880429**0.9478132714247034)**0.49434840869479735) * (x[1]**0.5904386520068445) * (x[2]),13.82834830059266,{'errortest': 14.060397515118707}
"[[0], [1], [0, 2], [2, 0, 0], [3, 0, 0, 2], [0, 0, 1, 0, 0], [0, 0, 0, 0]]",15.970721307718017,"[1, 1, 2, 3, 4, 5, 4]",6,(x[0]/x[0]+Constant+(x[0]*x[0]**Constant)) * (x[1]**Constant) * (x[2]),(x[0]/x[0]+0.7590902781507316+(x[0]*x[0]**0.686516487634945)) * (x[1]**0.41092139634369684) * (x[2]),14.944905433565685,{'errortest': 16.27882853308233}
"[[0], [2], [3], [2, 0, 1], [3, 2, 0, 2], [0, 0, 1, 0, 0], [0, 0, 0]]",20.18075233269277,"[1, 1, 1, 0, 0, 1, 1]",5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.8976589892820669) * (x[1]**0.5447648232971933) * (x[2]),19.065992653069717,{'errortest': 20.445814904662228}
"[[0], [2], [1], [2, 2], [3, 0, 0, 2], [0, 1, 1, 0, 0], [0]]",20.743886261244807,"[1, 1, 1, 2, 1, 2, 1]",6,((x[0]/Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]/0.826481359295449)**0.7262737295561975) * (x[1]**0.5033924830247907) * (x[2]),19.574896300173062,{'errortest': 21.058446516535504}
