genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [1], [1, 0], [2, 3, 0, 3], [0, 0, 1], [0, 2, 2, 3, 3, 0, 3], [1, 1, 0, 1, 0, 1, 1, 0], [1, 1, 0]]",0.9375853312265497,7,(((Constant+Constant**Constant)*x[1])*Constant/x[1]/(Constant+Constant)/x[0]),(((0.5376646112487424+0.406919711614147**0.2664090191699372)*x[1])*0.7461553463626641/x[1]/(0.09077714355024091+0.2580722185882287)/x[0]),1.078558070994631,{'errortest': 1.1490518769191966},"[1, 1, 2, 4, 3, 7, 8, 3]"
"[[0], [0], [2, 1], [1, 2, 0], [1, 2, 0, 1, 1], [3, 0, 3, 3, 2, 1, 2, 0], [0, 0, 1, 1, 1, 1, 1, 1, 0], [0, 1, 0, 0, 1]]",0.9497965936776273,7,(((x[0]/x[1])+Constant)**Constant)/((Constant/Constant**Constant)*(Constant-Constant)*(Constant+x[0])),(((x[0]/x[1])+0.5055460112524593)**0.7726321979860147)/((0.638600075686663/0.5547781985074223**0.5079553160082674)*(0.17808596127644294-0.043868699079081086)*(0.3369584290853488+x[0])),1.0552407336538019,{'errortest': 1.1451345651966056},"[1, 1, 2, 3, 5, 8, 9, 3]"
"[[0], [1], [2, 1], [2, 2, 0], [0, 1, 2, 2], [0, 0, 0, 3, 3, 0, 3], [1, 0, 1, 1, 1, 0], [0, 0, 0]]",1.1564494046856288,7,(((Constant+x[0]**Constant)**Constant)+(((Constant+Constant)**Constant)/Constant/x[0])),(((0.46160129433807784+x[0]**0.9343010708502208)**0.03704850939883464)+(((0.9050013970555305+0.18920179304227003)**0.10811088546632475)/0.523905816493894/x[0])),1.2849559796112133,{'errortest': 1.3864837655597122},"[1, 1, 2, 3, 4, 5, 6, 2]"
"[[0], [1], [2, 0], [2, 0, 2], [0, 1, 2, 2], [0, 3, 0, 1, 3, 0, 3], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 1]]",1.2070295277061938,7,(((Constant+x[1]**Constant)**Constant)/(Constant+x[0])-x[0]/(x[0]**Constant)),(((0.09978382704240185+x[1]**0.9816734557910588)**0.20126645804814236)/(0.05500664688853918+x[0])-x[0]/(x[0]**0.35368602311698216)),1.119801467416122,{'errortest': 1.251143773017709},"[1, 1, 2, 3, 4, 5, 6, 4]"
"[[0], [1], [2, 0], [2, 2, 0], [0, 1, 2, 2], [0, 0, 0, 3, 3, 0, 3], [1, 0, 0, 1, 1, 0], [1, 0, 0]]",1.4802190128200223,7,(((Constant+x[1]**Constant)**Constant)+((x[0]+Constant)**Constant)/Constant/x[0]),(((0.8114075290910723+x[1]**0.5357369342645681)**0.09923623038111684)+((x[0]+0.05546438214952376)**0.6357515415176472)/0.4220422491391209/x[0]),1.6003067530479544,{'errortest': 1.683655664571463},"[1, 1, 2, 3, 4, 5, 6, 3]"
"[[0], [1], [2, 0], [1, 0, 0], [2, 1, 2, 2, 2, 2], [0, 3, 0, 2, 3, 3, 2], [1, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0]]",1.5973790714546516,7,(((Constant+(x[1]/x[0]))**Constant)+Constant*Constant/x[0]/x[0]),(((0.21697872829099407+(x[1]/x[0]))**0.03614384163912665)+0.8815034278933811*0.8472211786548385/x[0]/x[0]),1.6892994807729742,{'errortest': 1.7776060672505083},"[1, 1, 2, 3, 6, 6, 7, 4]"
"[[0], [0], [1, 0], [2, 0, 0, 2], [2, 1, 2, 2, 1, 2], [0, 0, 0, 1, 0, 0, 3], [0, 1, 1, 1, 0, 1, 1, 0], [0, 0, 0]]",1.6477919883857588,7,((x[0]**Constant)+(Constant+Constant)+Constant)-x[0]+(Constant+Constant)/(x[0]**Constant),((x[0]**0.39934576871123084)+(0.8655095163600791+0.9987025664457342)+0.3188599707707095)-x[0]+(0.9560210205388804+0.9332976851673863)/(x[0]**0.027351433948008874),1.7697379254289398,{'errortest': 1.859247442013021},"[1, 1, 2, 4, 6, 7, 8, 3]"
"[[0], [1], [2, 1], [2, 0, 2], [0, 0, 0, 2, 1], [0, 3, 0, 1, 3, 0, 3], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 1]]",1.7533882117060928,7,(((Constant+x[1]**Constant)**Constant)/(Constant+x[0]-x[0]/x[0]+(Constant**Constant))),(((0.7642601400140393+x[1]**0.6270404520333603)**0.21534443202305797)/(0.6683219481482835+x[0]-x[0]/x[0]+(0.41954104626258937**0.525262626897784))),1.828485295030079,{'errortest': 1.9700670987103317},"[1, 1, 2, 3, 4, 6, 7, 4]"
"[[0], [0], [2, 2], [1, 2], [1, 0, 1], [0, 1, 1, 0, 0], [0, 0, 0, 0, 1, 1], [1, 1, 0, 0]]",1.7943366714206819,7,(((x[1]+x[1])-x[0]-x[0])**Constant)+(((Constant+Constant)**Constant)**Constant),(((x[1]+x[1])-x[0]-x[0])**0.11327786277360652)+(((0.830262071098756+0.34551651526759086)**0.8961276859595043)**0.263814793693361),1.8971552381779104,{'errortest': 2.016782415187628},"[1, 1, 2, 2, 3, 5, 6, 4]"
"[[0], [0], [2, 3], [2, 3, 3, 2], [2, 1, 2, 2], [3, 0], [0, 1, 1, 1, 0], [1, 1]]",1.808304958631235,7,((x[1]**Constant)**Constant)/Constant,((x[1]**0.6586355927445857)**0.14677490646171676)/0.6313675609413609,1.8981686730851592,{'errortest': 2.041278214759934},"[1, 1, 2, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [1, 2], [1, 2], [2, 3, 0, 2, 3], [0, 0, 1, 1, 1, 1], [1, 1, 0]]",1.8239005704936446,7,((((x[1]*x[1])/Constant)**Constant)**Constant),((((x[1]*x[1])/0.05365016310857473)**0.42775724851621755)**0.1618034979971409),1.9216329372463805,{'errortest': 2.0422137701994987},"[1, 1, 1, 1, 2, 2, 3, 2]"
"[[0], [2], [2, 3], [2], [1], [2, 0, 0, 3], [0, 0, 0, 0, 1], [1, 1]]",1.8310704887733693,7,((((x[1]*x[1])**Constant)**Constant)**Constant),((((x[1]*x[1])**0.7293678992877177)**0.3884140626569157)**0.2806332322524071),1.9211785590892279,{'errortest': 2.0541724881527648},"[1, 1, 1, 1, 1, 1, 2, 2]"
