genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [2, 2], [1, 2], [3, 3], [0, 0, 0], [0, 0, 0]]",2.7353200427313475,6,((x[0]/x[0])**Constant)/(x[0]**Constant) * (x[1]**Constant) * (x[2]),((x[0]/x[0])**0.5538659520051368)/(x[0]**0.2839323183005724) * (x[1]**0.5426013162321813) * (x[2]),2.0318116779172044,{'errortest': 2.22577600328653},"[1, 1, 2, 2, 2, 3, 3]"
"[[0], [2], [2], [1], [3], [1, 1, 0], []]",4.487822328158056,5,(((Constant/Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.11664291750432887/0.43917131286568967)**0.7775148540754405)**0.5043897735931058) * (x[1]**0.6233796952612576) * (x[2]),4.351101836724588,{'errortest': 4.036963633646932},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [0], [2, 2], [0, 1], [0, 0, 2], [1, 1, 1, 1], [0, 0, 0]]",6.304133184483344,5,(Constant+Constant**Constant)+((Constant*Constant)**Constant) * (x[1]**Constant) * (x[2]),(0.3559918965190234+0.321757386484834**0.9900791414458346)+((0.47913730971822677*0.21709648487807065)**0.6436149193607136) * (x[1]**0.7193125264353697) * (x[2]),7.206901498446021,{'errortest': 7.848443017176149},"[1, 1, 2, 2, 3, 4, 0]"
"[[0], [3], [3, 2], [1], [], [1, 1, 0], [0]]",9.61983942497534,3,Constant * (x[1]**Constant) * (x[2]),0.666993168427154 * (x[1]**0.6277273562643845) * (x[2]),9.54126374188841,{'errortest': 8.907292699034405},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [1], []]",14.792411728972482,3,Constant * (x[1]**Constant) * (x[2]),0.19552971101632877 * (x[1]**0.7000287566452337) * (x[2]),16.359852684555964,{'errortest': 17.35512996428263},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [0], [2, 1], [0, 3], [1, 1, 0], [0]]",15.756920199218394,6,(Constant+(Constant/x[0])**Constant) * (x[1]**Constant) * (x[2]),(0.16801776554955017+(0.5666128993455207/x[0])**0.7429972089342752) * (x[1]**0.4766713751982843) * (x[2]),17.29529299030586,{'errortest': 16.93817902406717},"[1, 1, 1, 2, 2, 3, 1]"
"[[0], [3], [], [], [], [0], [0]]",15.911064343418014,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5504132336373068) * (x[2]),17.181977470964735,{'errortest': 18.588176994603735},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",16.48065779441314,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5174671485227612) * (x[2]),18.594439038901708,{'errortest': 21.377016529435668},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [1], [0]]",17.031319864983796,3,Constant * (x[1]**Constant) * (x[2]),0.7437020108481105 * (x[1]**0.5039775569129877) * (x[2]),19.00692552176035,{'errortest': 20.238983970631224},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [2, 1], [0, 1, 0], [0, 2, 3, 3, 2], [1, 0, 1, 1, 1, 0], [0, 0]]",17.366158194120096,6,((Constant+x[0]**Constant)*((Constant/Constant)/Constant*x[0])) * (x[1]**Constant) * (x[2]),((0.5549189461957975+x[0]**0.14869890044891698)*((0.9267656499100079/0.4390377742787065)/0.9679718667266717*x[0])) * (x[1]**0.3495286255316977) * (x[2]),19.484752311064156,{'errortest': 22.602744128254283},"[1, 1, 2, 3, 5, 6, 2]"
