K,Rem,frictionFactor
1.2,7100.411082814283,2.389024756760076
1.2,7100.411082814283,2.349371005286112
1.2,6912.41333168586,2.434434061053049
1.2,6726.268493069357,2.4848758212564985
1.2,6531.705093418568,2.7651652961371216
1.2,6398.266513475623,2.477308831315974
1.2,6400.874134524532,2.370489636733331
1.2,6310.561733289348,2.8228378096200304
1.2,6170.788006578732,2.5925974297613528
1.2,6296.953872239952,2.687439969027388
1.2,6143.453991582912,2.5036871629462096
1.2,6180.455990648376,2.831550089277518
1.2,6077.199240733316,2.6323547537751635
1.2,6150.238992459399,3.109898200702625
1.2,7100.325879208857,2.389040283954969
1.2,7100.325879208857,2.3493977269885917
1.2,6912.268173866457,2.4344657059651493
1.2,6726.107065988373,2.484912159547792
1.2,6531.528741253281,2.7652192126459223
1.2,6398.036181888837,2.4773692112933885
1.2,6400.586103889382,2.3705512651473297
1.2,6310.258835817033,2.822920372245631
1.2,6170.454795300303,2.592685896814817
1.2,6296.557179204304,2.6875360395262597
1.2,6143.048539466544,2.5037848016520785
1.2,6180.011016321503,2.831669716611414
1.2,6076.725240089293,2.632470243253637
1.2,6149.740845622851,3.110044748677397
1.2,7100.176775154781,2.3890674570317008
1.2,7100.176775154781,2.349435901903752
1.2,6912.060810400614,2.4345210865409865
1.2,6725.824577142747,2.484984839318893
1.2,6531.176050017604,2.7653090781664744
1.2,6397.652312802695,2.477457773917904
1.2,6400.163680450651,2.370651418154863
1.2,6309.766655850563,2.823053399968131
1.2,6169.917989601532,2.5928207153635805
1.2,6295.952738631205,2.6876932606138526
1.2,6142.385125279092,2.503947549752787
1.2,6179.269457706345,2.831867584001368
1.2,6075.9413903215145,2.632667026447203
1.2,6148.892236198952,3.110292395607466
1.2,7099.942474583557,2.389110158829762
1.2,7099.942474583557,2.349496984348511
1.2,6911.729040717072,2.4346002060202987
1.2,6725.421040515943,2.4850817522941218
1.2,6530.705822194591,2.7654348997085614
1.2,6397.114931552027,2.4775866035848093
1.2,6399.549291979667,2.370793958180174
1.2,6309.066306570348,2.823250671049671
1.2,6169.122115120897,2.5930187555289512
1.2,6295.065062969295,2.6879160219790346
1.2,6141.445400934824,2.504175432641654
1.2,6178.231412674746,2.8321483270444
1.2,6074.829576392775,2.6329494189441887
1.2,6147.674853642094,3.110641189795713
1.2,7099.665583046648,2.389160626559184
1.2,7099.665583046648,2.3495733418710465
1.2,6911.314349141397,2.434703069031926
1.2,6724.896476081975,2.4852069427420878
1.2,6530.098490521957,2.765596687087791
1.2,6396.424073599738,2.47775168617772
1.2,6398.762185760453,2.370975047254621
1.2,6308.176776445249,2.823493857063253
1.2,6168.141283025087,2.593271616727215
1.2,6293.932026697749,2.688208725388665
1.2,6140.211061383721,2.5044725565500405
1.2,6176.878486805446,2.832507391057298
1.2,6073.408184342198,2.63330891520662
1.2,6146.125777153147,3.1110962563192843
1.2,7099.303509050317,2.3892266260380013
1.2,7099.303509050317,2.3496649774497245
1.2,6910.816749356931,2.4348217679235287
1.2,6724.291256031115,2.4853563801119214
1.2,6529.373678555225,2.765794452927516
1.2,6395.579784530965,2.477957063522039
1.2,6397.783226252932,2.371198557015993
1.2,6307.079216876239,2.8237967510515527
1.2,6166.920069286519,2.593579331027718
1.2,6292.553751274627,2.688558305510174
1.2,6138.737520935389,2.50483082705857
1.2,6175.247923408394,2.832949441001087
1.2,6071.659197148549,2.6337498601104588
1.2,6144.22680253816,3.1116425119318483
1.2,7098.898858144447,2.389300394476649
1.2,7098.898858144447,2.349775713310945
1.2,6910.215526765869,2.4349681791638758
1.2,6723.5448867278255,2.485538152486453
1.2,6528.492249866847,2.7660327084280354
1.2,6394.562935587992,2.4781987275207986
1.2,6396.63168492928,2.371464511452009
1.2,6305.773727410768,2.8241548004692136
1.2,6165.477102363884,2.593941937469252
1.2,6290.930384406345,2.6889735500124408
1.2,6136.98811254057,2.505254369834309
1.2,6173.321402450992,2.833465340352823
1.2,6069.619295385484,2.6342680520206465
1.2,6141.996655015813,3.11229523536837
1.2,7098.430341403595,2.3893858162546366
1.2,7098.430341403595,2.349901735781129
1.2,6909.531435239167,2.435138354891692
1.2,6722.677579964577,2.485748233680907
1.2,6527.473845869413,2.766302481179624
1.2,6393.411964655816,2.4784766993987826
1.2,6395.307647228474,2.371769083273579
1.2,6304.279340632585,2.8245680472567107
1.2,6163.812524972248,2.5943637003804647
1.2,6289.043231042149,2.689450146484168
1.2,6134.981459311843,2.505743251054908
1.2,6171.099177895679,2.834068996809879
1.2,6067.234135537375,2.634867867417623
1.2,6139.417244390559,3.1130393703961072
1.2,7097.876676342647,2.3894867771400485
1.2,7097.876676342647,2.3500430497778586
1.2,6908.764497341603,2.4353243881303994
1.2,6721.729710790705,2.4859785557929057
1.2,6526.357685673281,2.766603789614858
1.2,6392.126938140971,2.4787869735320918
1.2,6393.83039440661,2.3721123022185884
1.2,6302.596179682245,2.82503653983995
1.2,6161.92650168778,2.5948404575577038
1.2,6286.911371892357,2.6899969100772085
1.2,6132.680991366074,2.506301623763523
1.2,6168.563034010377,2.834746688626784
1.2,6064.558680653411,2.635545130111052
1.2,6136.507386940774,3.1138902462672813
1.2,7097.301758367528,2.3895916301673585
1.2,7097.301758367528,2.350199660816353
1.2,6907.914738366992,2.4355381635397677
1.2,6720.640820809301,2.4862452978827525
1.2,6525.065508151987,2.7669456517826423
1.2,6390.669582604078,2.479137636493992
1.2,6392.161666752552,2.3725019182225955
1.2,6300.686574385587,2.8255603331444608
1.2,6159.819218907112,2.5953722695694643
1.2,6284.535035155868,2.690605172308121
1.2,6130.123798768333,2.50692550210065
1.2,6165.731826399488,2.8355123630162398
1.2,6061.538717529141,2.636308539442103
1.2,6133.230705841117,3.114837899329124
1.2,7096.620429369868,2.3897159123386023
1.2,7096.620429369868,2.3503753956110875
1.2,6906.961464268045,2.435767815972522
1.2,6719.4714523550565,2.4865323116252265
1.2,6523.675700125806,2.767323597749242
1.2,6389.059175388416,2.4795246900922034
1.2,6390.320775124254,2.3729263981135698
1.2,6298.607409165651,2.8261348912048905
1.2,6157.50936047022,2.5959549805199047
1.2,6281.933324452127,2.6912706373255246
1.2,6127.328561919105,2.5076109028435094
1.2,6162.624419858755,2.8363523128321204
1.2,6058.229255828056,2.637145366444956
1.2,6129.642921648326,3.1158875785202502
