genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [0], [3, 0, 0], [2, 0], [3, 0, 3, 0], [0, 0, 1, 0], [0, 0, 0, 0]]",0.11255527475217003,"[1, 1, 1, 2, 2, 3, 4, 3]",7,(x[0]/x[0]+Constant/x[0]**Constant),(x[0]/x[0]+0.8204417268480014/x[0]**0.6890063995198284),0.13928905860838278,{'errortest': 0.13527752799949086}
"[[0], [2], [0], [3, 0, 0], [2, 1], [3, 0, 3, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.2819926228145287,"[1, 1, 1, 2, 2, 3, 4, 4]",7,(x[0]/x[0]+(x[0]/x[0])**Constant),(x[0]/x[0]+(x[0]/x[0])**0.43457107782529625),0.30615256200713764,{'errortest': 0.3155932837192153}
"[[0], [2], [2], [0, 2], [2, 2, 1], [2, 0, 0], [1, 0, 0, 1, 0], [1]]",0.3313564064824676,"[1, 1, 1, 1, 2, 1, 2, 1]",7,((Constant*x[1]**Constant)**Constant),((0.9911153318123246*x[1]**0.23328294660802718)**0.3231572797483395),0.40374909368900297,{'errortest': 0.38386694166173574}
"[[0], [0], [2, 3], [3, 1], [1, 0, 1, 1], [0, 0, 2, 3, 2, 0, 2, 3], [0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1]]",0.3578763297829275,"[1, 1, 2, 1, 0, 1, 2, 1]",6,(x[0]**Constant)+Constant,(x[0]**0.037855084303585196)+0.7464838998685395,0.41382290445305264,{'errortest': 0.4095732693191726}
"[[0], [2], [1], [2, 3], [2, 0], [3, 1], [1, 1, 0], [0, 1, 0]]",0.40033162455702254,"[1, 1, 1, 2, 1, 1, 2, 0]",6,(((Constant**Constant)/Constant)**Constant),(((0.6287260775135588**0.34296554420779035)/0.24857178321520212)**0.653828349316537),0.3855635576084154,{'errortest': 0.4042473750492267}
"[[0], [2], [0], [2, 2], [2, 0, 1], [0, 0], [1, 1, 1, 1, 0], [0, 1]]",0.5506381153784498,"[1, 1, 1, 2, 2, 2, 3, 0]",6,((Constant**Constant)+(Constant+Constant**Constant)**Constant),((0.23275177574182027**0.7062544731128777)+(0.36740803050013726+0.9553406511573185**0.8297917318412339)**0.39106938440079897),0.6116113447502305,{'errortest': 0.6003618690826049}
"[[0], [2], [1], [0, 2], [2, 0, 1], [3, 0, 0, 0], [1, 0, 0, 1, 0], [1, 0, 0]]",0.561578879566761,"[1, 1, 1, 2, 3, 4, 5, 3]",7,((Constant/x[1]+x[0]+((Constant+x[0])**Constant))**Constant),((0.6919545914999574/x[1]+x[0]+((0.8785103476673151+x[0])**0.6961168747184966))**0.5389096251207899),0.6227919543079897,{'errortest': 0.617095221906023}
"[[0], [2], [1], [0, 2], [2, 0, 1], [3, 0, 0, 0], [1, 0, 1, 0, 0], [1, 0, 1]]",0.5640878092541302,"[1, 1, 1, 2, 3, 4, 5, 3]",7,((Constant/x[1]+Constant+((x[0]+x[1])**Constant))**Constant),((0.5766568476230612/x[1]+0.3601188877297897+((x[0]+x[1])**0.15790505691121937))**0.6745276290096182),0.5158994187946602,{'errortest': 0.5506368621561359}
"[[0], [2], [1], [3, 0, 0], [2, 1], [3, 0, 3, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",0.5646304501101416,"[1, 1, 1, 2, 2, 3, 4, 4]",7,((x[0]/x[0]+(x[0]/x[0]))**Constant),((x[0]/x[0]+(x[0]/x[0]))**0.54505534773319),0.6256321673030664,{'errortest': 0.6141513514994834}
"[[0], [1], [2, 3], [2, 2], [1], [3, 0, 0, 0], [0, 0, 0], [0, 0, 0, 0]]",0.5724813238967497,"[1, 1, 2, 1, 1, 2, 3, 3]",7,((((x[0]/x[0])**Constant)**Constant)+x[0]),((((x[0]/x[0])**0.5194360605462905)**0.37258024037091053)+x[0]),0.6110061708058669,{'errortest': 0.6194735190559655}
