genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [0], [2, 2], [2, 1], [0, 2], [1, 1, 1], [0]]",0.22303421342222182,"[1, 1, 1, 2, 2, 2, 3, 0]",6,((Constant**Constant)+((Constant*Constant)**Constant)**Constant),((0.8673060423095655**0.2689986432783166)+((0.08394420313829065*0.4151299809616502)**0.15468244686703247)**0.4874747958294212),0.22707660114984854,{'errortest': 0.2540443970530903}
"[[0], [2], [2, 3], [2], [2], [3, 2, 3], [0, 1, 1, 0], [1]]",0.23110964070241366,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.7683758754166347)**0.12128417742219522)**0.6714464423099044),0.23743602216194842,{'errortest': 0.2624586794634855}
"[[0], [2], [2], [2], [2], [], [0], [1]]",0.23245847851122917,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.2084831553687433)**0.9026517295249855)**0.2999165457465237),0.25009316105746215,{'errortest': 0.26510959429785513}
"[[0], [2], [1], [2, 2], [2, 2], [0, 0, 3, 2, 1], [1, 1], [0, 1, 1]]",0.23951342530140157,"[1, 1, 1, 2, 2, 1, 2, 0]",6,(((Constant**Constant)+(Constant**Constant))**Constant),(((0.8259639354827168**0.7920381040087371)+(0.47901715692053504**0.37837634907906714))**0.970503332885514),0.2569486238805885,{'errortest': 0.2702351355577178}
"[[0], [2], [0], [2, 2], [2, 1], [0, 0], [1, 1, 1], [0]]",0.24068958577839614,"[1, 1, 1, 2, 2, 2, 3, 0]",6,((Constant**Constant)+((Constant+Constant)**Constant)**Constant),((0.45483459510820823**0.35099901282565504)+((0.4817995184391113+0.08328102316668495)**0.44292458905418974)**0.7254681280162192),0.2583023009888679,{'errortest': 0.271309110623007}
"[[0], [2], [2], [2], [2], [], [0], [1]]",0.2594257491883115,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.24083986081832376)**0.5273992875283752)**0.5347383130167869),0.2544834152529346,{'errortest': 0.2863023972771184}
"[[0], [2], [1], [3, 3], [1, 0], [3, 2, 3], [1, 1, 1, 0], [0]]",0.2615658789518591,"[1, 1, 1, 2, 0, 1, 2, 0]",5,((Constant/Constant)**Constant),((0.261220363677545/0.12065301131664696)**0.5658622574126945),0.2814486755460215,{'errortest': 0.2904277025764372}
"[[0], [2], [1], [2, 2], [0, 2], [0, 0, 3, 2, 1], [1, 1, 1], [0, 1, 1]]",0.2943178402208167,"[1, 1, 1, 2, 2, 2, 3, 0]",6,(((Constant+Constant**Constant)+(Constant**Constant))**Constant),(((0.684855437057359+0.5736708173605816**0.0581947324051193)+(0.12347273288926675**0.2976813525823959))**0.5130708635209712),0.3161142192716033,{'errortest': 0.32073715652940776}
"[[0], [2], [0], [3, 2], [1], [0, 0], [1, 0, 1], [0]]",0.30046646360102186,"[1, 1, 1, 2, 1, 2, 3, 1]",7,(Constant+((x[0]+Constant)**Constant)**Constant),(0.278944085681353+((x[0]+0.965354103164935)**0.8814129041225651)**0.46364060406763674),0.3141664834227672,{'errortest': 0.33061383313298437}
"[[0], [2], [1], [3, 3], [0, 0, 1, 0], [3, 0, 0, 0, 3, 1, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0]]",0.3083064581607831,"[1, 1, 1, 2, 0, 1, 2, 1]",6,((x[0]/Constant)**Constant),((x[0]/0.038762365775933505)**0.17112252143311546),0.3121495198335506,{'errortest': 0.3392165272384366}
"[[0], [2], [0], [3, 3], [2, 1], [0, 1], [1, 1, 1, 0], [0]]",0.31677583055160674,"[1, 1, 1, 2, 0, 1, 2, 0]",5,(Constant+Constant**Constant),(0.9559834550223676+0.9307575902678054**0.47951511758641363),0.3058279948501507,{'errortest': 0.3377087952986659}
"[[0], [2], [0], [2, 2], [2, 2], [0, 0], [1, 1], [0, 1, 1]]",0.31988139684511324,"[1, 1, 1, 2, 2, 1, 2, 0]",6,((Constant**Constant)+(Constant**Constant)**Constant),((0.6508621048268262**0.15673017802886258)+(0.9349637933561564**0.8635538996858922)**0.146667917346872),0.3087184400511668,{'errortest': 0.3405862080326863}
